target_gene	condition	donor	seed	profile_type	database	call_seed	ES	NES	p_value	FDR_within_Hallmark	log2err	set_size	leading_edge	leading_edge_size	hallmark_rank	analysis	excluded_seed	included_seeds	formal_five_seed_NES	leading_edge_jaccard_vs_formal	excluded_donor	included_donors	formal_three_donor_NES
TYMS	normal	Normal_2				2026090842	0.194168580980052	0.706765498031067	0.996003996003996	0.996003996003996			GPC3;BGN;CA12;SRPX;CSRP2;PGF;VEGFA;GPC4;TES;TPD52;MT1E;SDC2;AKAP12;ZFP36;JUN;ADM;S100A4;F3;CDKN1C;FOS;RORA;CHST2;NFIL3;WSB1;CAV1;ACKR3;ANXA2;COL5A1;DDIT4;TGM2;ATF3;PAM;IGFBP3;DUSP1;SERPINE1;CDKN1A;STC1;IER3;KDELR3;LDHA;KLF6;HDLBP;MT2A;SELENBP1;HSPA5;MYH9;PPP1R3C;GLRX;ALDOA;GPC1;TKTL1;DTNA;PIM1;TPI1;P4HA1;MIF;FBP1;LXN;P4HA2;HEXA;SDC4;TNFAIP3;FAM162A;TGFBI;PFKP;BHLHE40;GBE1;GAPDH;SIAH2;ENO1;NDRG1;DCN;BTG1;PNRC1;PPP1R15A;TIPARP;ZNF292;EFNA1;MAFF;PRKCA;LOX;CDKN1B;BNIP3L;NEDD4L;SLC2A1;PRDX5;MXI1;PGK1;FOXO3;TPBG;TGFB3;ENO2;SDC3;BCL2;SLC25A1;PDGFB;ERRFI1;IL6;CCNG2;AMPD3;FOSL2;PLIN2;JMJD6	103	32	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.742939965709597	0.792			
TYMS	normal	Normal_2				2026090843	0.198065523944597	0.716955397119322	0.995004995004995	0.995004995004995			GPC3;BGN;DCN;PGF;SDC2;SRPX;SERPINE1;JUN;CSRP2;GPC4;BTG1;CA12;FOS;PNRC1;ZFP36;ATF3;F3;DDIT4;NFIL3;TGM2;CDKN1A;MT2A;STC1;CP;ADM;TIPARP;MYH9;CHST2;BHLHE40;VEGFA;KDELR3;ENO1;PPP1R15A;MT1E;SLC2A3;LXN;KLF6;S100A4;DUSP1;ANGPTL4;IER3;EFNA1;MAFF;SDC4;CAV1;EGFR;LDHA;CDKN1C;IGFBP3;ANXA2;GAPDH;LOX;PDGFB;PAM;HDLBP;NDRG1;FOXO3;IDS;GLRX;AKAP12;TKTL1;PRKCA;P4HA2;UGP2;ERRFI1;TGFBI;TPD52;TES;CDKN1B;ALDOA;COL5A1;PRDX5;ZNF292;SLC2A1;HEXA;VLDLR;PIM1;TGFB3;HSPA5;HS3ST1;BNIP3L;IRS2;NR3C1;AMPD3;RBPJ;TPBG;HK1;PGK1;CCNG2;CITED2;PFKL;ILVBL;FAM162A;IL6;TPI1;MXI1;PHKG1;CHST3;PGAM2;FBP1;ANKZF1;P4HA1;PPARGC1A;EXT1;PFKFB3;GALK1;GPC1;SLC25A1;KLHL24;NAGK;BCL2;JMJD6;MIF;FOSL2;GAA;GBE1;PPP1R3C;SIAH2;DTNA;PLAUR;KDM3A;ENO2;SAP30;KLF7;TNFAIP3;ACKR3;GPI;AK4;PLIN2;ETS1	130	32	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.742939965709597	0.873134328358209			
TYMS	normal	Normal_2				2026090844	0.198065523944597	0.723892628668898	0.996003996003996	0.996003996003996			GPC3;BGN;DCN;PGF;SDC2;SRPX;SERPINE1;JUN;CSRP2;GPC4;BTG1;CA12;FOS;PNRC1;ZFP36;ATF3;F3;DDIT4;NFIL3;TGM2;CDKN1A;MT2A;STC1;CP;ADM;TIPARP;MYH9;CHST2;BHLHE40;VEGFA;KDELR3;ENO1;PPP1R15A;MT1E;SLC2A3;LXN;KLF6;S100A4;DUSP1;ANGPTL4;IER3;EFNA1;MAFF;SDC4;CAV1;EGFR;LDHA;CDKN1C;IGFBP3;ANXA2;GAPDH;LOX;PDGFB;PAM;HDLBP;NDRG1;FOXO3;IDS;GLRX;AKAP12;TKTL1;PRKCA;P4HA2;UGP2;ERRFI1;TGFBI;TPD52;TES;CDKN1B;ALDOA;COL5A1;PRDX5;ZNF292;SLC2A1;HEXA;VLDLR;PIM1;TGFB3;HSPA5;HS3ST1;BNIP3L;IRS2;NR3C1;AMPD3;RBPJ;TPBG;HK1;PGK1;CCNG2;CITED2;PFKL;ILVBL;FAM162A;IL6;TPI1;MXI1;PHKG1;CHST3;PGAM2;FBP1;ANKZF1;P4HA1;PPARGC1A;EXT1;PFKFB3;GALK1;GPC1;SLC25A1;KLHL24;NAGK;BCL2;JMJD6;MIF;FOSL2;GAA;GBE1;PPP1R3C;SIAH2;DTNA;PLAUR;KDM3A;ENO2;SAP30;KLF7;TNFAIP3;ACKR3;GPI;AK4;PLIN2;ETS1	130	32	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.742939965709597	0.873134328358209			
TYMS	normal	Normal_2				2026090845	0.198065523944597	0.726627107950559	0.996003996003996	0.996003996003996			GPC3;BGN;DCN;PGF;SDC2;SRPX;SERPINE1;JUN;CSRP2;GPC4;BTG1;CA12;FOS;PNRC1;ZFP36;ATF3;F3;DDIT4;NFIL3;TGM2;CDKN1A;MT2A;STC1;CP;ADM;TIPARP;MYH9;CHST2;BHLHE40;VEGFA;KDELR3;ENO1;PPP1R15A;MT1E;SLC2A3;LXN;KLF6;S100A4;DUSP1;ANGPTL4;IER3;EFNA1;MAFF;SDC4;CAV1;EGFR;LDHA;CDKN1C;IGFBP3;ANXA2;GAPDH;LOX;PDGFB;PAM;HDLBP;NDRG1;FOXO3;IDS;GLRX;AKAP12;TKTL1;PRKCA;P4HA2;UGP2;ERRFI1;TGFBI;TPD52;TES;CDKN1B;ALDOA;COL5A1;PRDX5;ZNF292;SLC2A1;HEXA;VLDLR;PIM1;TGFB3;HSPA5;HS3ST1;BNIP3L;IRS2;NR3C1;AMPD3;RBPJ;TPBG;HK1;PGK1;CCNG2;CITED2;PFKL;ILVBL;FAM162A;IL6;TPI1;MXI1;PHKG1;CHST3;PGAM2;FBP1;ANKZF1;P4HA1;PPARGC1A;EXT1;PFKFB3;GALK1;GPC1;SLC25A1;KLHL24;NAGK;BCL2;JMJD6;MIF;FOSL2;GAA;GBE1;PPP1R3C;SIAH2;DTNA;PLAUR;KDM3A;ENO2;SAP30;KLF7;TNFAIP3;ACKR3;GPI;AK4;PLIN2;ETS1	130	32	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.742939965709597	0.873134328358209			
TYMS	normal	Normal_2				2026090846	0.198065523944597	0.722603231343132	0.997002997002997	0.997002997002997			GPC3;BGN;DCN;PGF;SDC2;SRPX;SERPINE1;JUN;CSRP2;GPC4;BTG1;CA12;FOS;PNRC1;ZFP36;ATF3;F3;DDIT4;NFIL3;TGM2;CDKN1A;MT2A;STC1;CP;ADM;TIPARP;MYH9;CHST2;BHLHE40;VEGFA;KDELR3;ENO1;PPP1R15A;MT1E;SLC2A3;LXN;KLF6;S100A4;DUSP1;ANGPTL4;IER3;EFNA1;MAFF;SDC4;CAV1;EGFR;LDHA;CDKN1C;IGFBP3;ANXA2;GAPDH;LOX;PDGFB;PAM;HDLBP;NDRG1;FOXO3;IDS;GLRX;AKAP12;TKTL1;PRKCA;P4HA2;UGP2;ERRFI1;TGFBI;TPD52;TES;CDKN1B;ALDOA;COL5A1;PRDX5;ZNF292;SLC2A1;HEXA;VLDLR;PIM1;TGFB3;HSPA5;HS3ST1;BNIP3L;IRS2;NR3C1;AMPD3;RBPJ;TPBG;HK1;PGK1;CCNG2;CITED2;PFKL;ILVBL;FAM162A;IL6;TPI1;MXI1;PHKG1;CHST3;PGAM2;FBP1;ANKZF1;P4HA1;PPARGC1A;EXT1;PFKFB3;GALK1;GPC1;SLC25A1;KLHL24;NAGK;BCL2;JMJD6;MIF;FOSL2;GAA;GBE1;PPP1R3C;SIAH2;DTNA;PLAUR;KDM3A;ENO2;SAP30;KLF7;TNFAIP3;ACKR3;GPI;AK4;PLIN2;ETS1	130	32	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.742939965709597	0.873134328358209			
TYMS	normal	Normal_3				2026090847	0.189643329674913	0.697375412778704	0.997002997002997	0.997002997002997			BGN;CA12;SRPX;ACKR3;CAV1;ANXA2;MT1E;PPP1R3C;ENO1;S100A4;BHLHE40;SDC2;GPC4;AKAP12;F3;NDRG1;KDELR3;DCN;TGFBI;SDC4;LOX;EGFR;LXN;SELENBP1;COL5A1;DUSP1;RORA;TES;FBP1;NEDD4L;IGFBP3;IER3;PGM1;PIM1;JUN;PAM;IRS2;BTG1;SERPINE1;HDLBP;P4HA1;TIPARP;CP;KLF7;SDC3;PFKP;ALDOA;GAA;EFNA1;TPD52;HAS1;GLRX;STC1;P4HA2;GAPDH;SLC2A3;FOS;VLDLR;FAM162A;NFIL3;BCL2;LDHA;GBE1;TGM2;RBPJ;CSRP2;GPC1;UGP2;NAGK;SIAH2;NR3C1;MAFF;CDKN1A;PGF;ADORA2B;HEXA;MT2A;MXI1	78	32	Leave-one-seed (n=45)	2026082701.0	2026082702;2026082703;2026082704;2026082705	0.703699032413558	0.68141592920354			
TYMS	normal	Normal_3				2026090848	0.230255206595977	0.842178442653624	0.925074925074925	0.986746586746587			CA12;BGN;ANXA2;S100A4;ACKR3;ENO1;CAV1;MT1E;TGFBI;PPP1R3C;SDC2;AKAP12;NDRG1;PAM;SRPX;EGFR;LXN;TES;BHLHE40;DUSP1;SELENBP1;GAPDH;SDC4;HDLBP;IGFBP3;LOX;PGM1;COL5A1;F3;KDELR3;ADORA2B;GLRX;FAM162A;RORA;CP;ALDOA;NEDD4L;GAA;IER3;FOS;PIM1;GPC4;SLC2A3;SERPINE1;HEXA;JUN;UGP2;ADM;PLAC8;PGK1;LDHA;PRDX5;P4HA1;GRHPR;NAGK;DCN;EFNA1;BCL2;MT2A;IRS2;P4HA2;HAS1;RBPJ;GPC1;ETS1;TIPARP;PFKP;SLC25A1;FOXO3;KLF6;KLF7;TPI1;CDKN1A;ZNF292;VLDLR;PGF;NR3C1;ISG20;TPBG;BTG1;GALK1;GYS1;CSRP2;SIAH2;CCNG2;GBE1;CDKN1C;IDS;TGM2;MIF;MAFF;BNIP3L;NOCT;CDKN1B;PLIN2;NFIL3;PLAUR;AMPD3;TGFB3	99	30	Leave-one-seed (n=45)	2026082702.0	2026082701;2026082703;2026082704;2026082705	0.703699032413558	0.788135593220339			
TYMS	normal	Normal_3				2026090849	0.230255206595977	0.841865748627417	0.927072927072927	0.987755102040816			CA12;BGN;ANXA2;S100A4;ACKR3;ENO1;CAV1;MT1E;TGFBI;PPP1R3C;SDC2;AKAP12;NDRG1;PAM;SRPX;EGFR;LXN;TES;BHLHE40;DUSP1;SELENBP1;GAPDH;SDC4;HDLBP;IGFBP3;LOX;PGM1;COL5A1;F3;KDELR3;ADORA2B;GLRX;FAM162A;RORA;CP;ALDOA;NEDD4L;GAA;IER3;FOS;PIM1;GPC4;SLC2A3;SERPINE1;HEXA;JUN;UGP2;ADM;PLAC8;PGK1;LDHA;PRDX5;P4HA1;GRHPR;NAGK;DCN;EFNA1;BCL2;MT2A;IRS2;P4HA2;HAS1;RBPJ;GPC1;ETS1;TIPARP;PFKP;SLC25A1;FOXO3;KLF6;KLF7;TPI1;CDKN1A;ZNF292;VLDLR;PGF;NR3C1;ISG20;TPBG;BTG1;GALK1;GYS1;CSRP2;SIAH2;CCNG2;GBE1;CDKN1C;IDS;TGM2;MIF;MAFF;BNIP3L;NOCT;CDKN1B;PLIN2;NFIL3;PLAUR;AMPD3;TGFB3	99	30	Leave-one-seed (n=45)	2026082703.0	2026082701;2026082702;2026082704;2026082705	0.703699032413558	0.788135593220339			
TYMS	normal	Normal_3				2026090850	0.230255206595977	0.841254677666228	0.925074925074925	0.986746586746587			CA12;BGN;ANXA2;S100A4;ACKR3;ENO1;CAV1;MT1E;TGFBI;PPP1R3C;SDC2;AKAP12;NDRG1;PAM;SRPX;EGFR;LXN;TES;BHLHE40;DUSP1;SELENBP1;GAPDH;SDC4;HDLBP;IGFBP3;LOX;PGM1;COL5A1;F3;KDELR3;ADORA2B;GLRX;FAM162A;RORA;CP;ALDOA;NEDD4L;GAA;IER3;FOS;PIM1;GPC4;SLC2A3;SERPINE1;HEXA;JUN;UGP2;ADM;PLAC8;PGK1;LDHA;PRDX5;P4HA1;GRHPR;NAGK;DCN;EFNA1;BCL2;MT2A;IRS2;P4HA2;HAS1;RBPJ;GPC1;ETS1;TIPARP;PFKP;SLC25A1;FOXO3;KLF6;KLF7;TPI1;CDKN1A;ZNF292;VLDLR;PGF;NR3C1;ISG20;TPBG;BTG1;GALK1;GYS1;CSRP2;SIAH2;CCNG2;GBE1;CDKN1C;IDS;TGM2;MIF;MAFF;BNIP3L;NOCT;CDKN1B;PLIN2;NFIL3;PLAUR;AMPD3;TGFB3	99	30	Leave-one-seed (n=45)	2026082704.0	2026082701;2026082702;2026082703;2026082705	0.703699032413558	0.788135593220339			
TYMS	normal	Normal_3				2026090851	0.230255206595977	0.841290720264013	0.929070929070929	0.986693961105425			CA12;BGN;ANXA2;S100A4;ACKR3;ENO1;CAV1;MT1E;TGFBI;PPP1R3C;SDC2;AKAP12;NDRG1;PAM;SRPX;EGFR;LXN;TES;BHLHE40;DUSP1;SELENBP1;GAPDH;SDC4;HDLBP;IGFBP3;LOX;PGM1;COL5A1;F3;KDELR3;ADORA2B;GLRX;FAM162A;RORA;CP;ALDOA;NEDD4L;GAA;IER3;FOS;PIM1;GPC4;SLC2A3;SERPINE1;HEXA;JUN;UGP2;ADM;PLAC8;PGK1;LDHA;PRDX5;P4HA1;GRHPR;NAGK;DCN;EFNA1;BCL2;MT2A;IRS2;P4HA2;HAS1;RBPJ;GPC1;ETS1;TIPARP;PFKP;SLC25A1;FOXO3;KLF6;KLF7;TPI1;CDKN1A;ZNF292;VLDLR;PGF;NR3C1;ISG20;TPBG;BTG1;GALK1;GYS1;CSRP2;SIAH2;CCNG2;GBE1;CDKN1C;IDS;TGM2;MIF;MAFF;BNIP3L;NOCT;CDKN1B;PLIN2;NFIL3;PLAUR;AMPD3;TGFB3	99	30	Leave-one-seed (n=45)	2026082705.0	2026082701;2026082702;2026082703;2026082704	0.703699032413558	0.788135593220339			
EFNB2	organic_ED_nonDM					2026090852	0.239233309372347	0.869123920805646	0.886113886113886	0.914698205020786			ATF3;VEGFA;PGF;GPC4;GPC3;CDKN1A;F3;SRPX;CHST2;ADM;FOS;AKAP12;JUN;BGN;STC1;HS3ST1;ZFP36;DDIT4;SDC3;TGFBI;PAM;CDKN1C;PNRC1;IGFBP3;BTG1;MAFF;WSB1;CAV1;BCL2;SERPINE1;SLC2A3;CCNG2;PGM1;IER3;MT1E;DUSP1;CITED2;BHLHE40;NDRG1;VLDLR;ANXA2;LOX;NFIL3;PRDX5;ILVBL;CSRP2;EFNA1;DCN;NR3C1;ANGPTL4;MYH9;UGP2;HK2;COL5A1;CA12;IRS2;STC2;HSPA5;SLC25A1;SDC4;IDS;LDHA;ACKR3;PLIN2;BNIP3L;SDC2;HEXA;ERO1A;P4HA2;TPI1;MXI1;MT2A;EGFR;GBE1;SAP30;HDLBP;CDKN1B;NEDD4L;FOXO3;FAM162A;PPP1R15A;TES;GCNT2;ENO1;LXN;MIF;SLC2A1;GRHPR;PGK1;NAGK;TIPARP;PPARGC1A;PRKCA;TMEM45A;CHST3;GLRX;RORA;S100A4;TPBG;PPP1R3C;ZNF292;KLF7;SELENBP1;RBPJ;XPNPEP1	105	25	Leave-one-donor (n=9)				0.785714285714286	non-DM_1	non-DM_2;non-DM_3	0.824799363678354
EFNB2	organic_ED_nonDM					2026090853	0.231564908199111	0.845113884287049	0.919080919080919	0.948728690664174			GPC3;ADM;PGF;GPC4;BGN;MAFF;IGFBP3;DCN;SRPX;STC1;ATF3;CHST2;BTG1;WSB1;PPP1R15A;PNRC1;NDRG1;SDC3;SERPINE1;TIPARP;VEGFA;PAM;CDKN1A;AKAP12;F3;ZFP36;ACKR3;PGM1;HS3ST1;IRS2;KLF6;NFIL3;FOS;PLIN2;DUSP1;HSPA5;DDIT4;CDKN1C;SELENBP1;GLRX;KDELR3;MT1E;CSRP2;SDC2;BHLHE40;PIM1;CCNG2;MYH9;ERRFI1;IER3;ILVBL;HK2;MT2A;HEXA;CAV1;HAS1;ANXA2;CHST3;ETS1;NOCT;GBE1;TES;FOSL2;JUN;PGK1;IL6;RORA;P4HA2;FOXO3;EFNA1;PRDX5;PFKP;SDC4;EGFR;PLAUR;SLC2A3;BCL2;LOX;ANGPTL4;ALDOA;S100A4;HDLBP;ZNF292;BNIP3L;AK4;IDS;SLC25A1;CITED2;TPBG;NR3C1;P4HA1;GAPDH	92	31	Leave-one-donor (n=9)				0.780952380952381	non-DM_2	non-DM_1;non-DM_3	0.824799363678354
EFNB2	organic_ED_nonDM					2026090854	0.231564908199111	0.852417489087231	0.928071928071928	0.949050949050949			GPC3;ADM;PGF;GPC4;BGN;MAFF;IGFBP3;DCN;SRPX;STC1;ATF3;CHST2;BTG1;WSB1;PPP1R15A;PNRC1;NDRG1;SDC3;SERPINE1;TIPARP;VEGFA;PAM;CDKN1A;AKAP12;F3;ZFP36;ACKR3;PGM1;HS3ST1;IRS2;KLF6;NFIL3;FOS;PLIN2;DUSP1;HSPA5;DDIT4;CDKN1C;SELENBP1;GLRX;KDELR3;MT1E;CSRP2;SDC2;BHLHE40;PIM1;CCNG2;MYH9;ERRFI1;IER3;ILVBL;HK2;MT2A;HEXA;CAV1;HAS1;ANXA2;CHST3;ETS1;NOCT;GBE1;TES;FOSL2;JUN;PGK1;IL6;RORA;P4HA2;FOXO3;EFNA1;PRDX5;PFKP;SDC4;EGFR;PLAUR;SLC2A3;BCL2;LOX;ANGPTL4;ALDOA;S100A4;HDLBP;ZNF292;BNIP3L;AK4;IDS;SLC25A1;CITED2;TPBG;NR3C1;P4HA1;GAPDH	92	31	Leave-one-donor (n=9)				0.780952380952381	non-DM_3	non-DM_1;non-DM_2	0.824799363678354
LRRC17	organic_ED_nonDM					2026090855	0.242770796964104	0.888650722732591	0.841158841158841	0.891023560719154			ATF3;VEGFA;PGF;F3;CDKN1A;GPC4;GPC3;CHST2;SRPX;FOS;AKAP12;ADM;JUN;ZFP36;DDIT4;STC1;BGN;TGFBI;PAM;SDC3;PNRC1;HS3ST1;BTG1;IGFBP3;CDKN1C;MAFF;WSB1;CAV1;SLC2A3;CSRP2;SERPINE1;CCNG2;PGM1;MT1E;BCL2;DUSP1;DCN;IER3;CITED2;NDRG1;LOX;BHLHE40;ACKR3;NFIL3;ILVBL;ANXA2;PRDX5;EFNA1;NR3C1;HK2;VLDLR;ANGPTL4;CA12;COL5A1;SDC4;STC2;BNIP3L;IDS;HSPA5;LDHA;SLC25A1;UGP2;IRS2;MT2A;PLIN2;SDC2;TPI1;HEXA;HDLBP;ERO1A;RORA;GBE1;FOXO3;SAP30;PPARGC1A;MYH9;EGFR;NEDD4L;P4HA2;CDKN1B;PGK1;MIF;TES;PPP1R15A;MXI1;FAM162A;ENO1;TIPARP;LXN;NAGK;TPBG;GLRX;TMEM45A;RBPJ;GRHPR;PRKCA;ZNF292;CHST3;KLF7;XPNPEP1;GCNT2;SELENBP1	102	29	Leave-one-donor (n=9)				0.837837837837838	non-DM_1	non-DM_2;non-DM_3	0.844506224961274
LRRC17	organic_ED_nonDM					2026090856	0.221423385576613	0.811786559957834	0.96003996003996	0.96003996003996			GPC3;ADM;PGF;BGN;GPC4;IGFBP3;STC1;SRPX;MAFF;SERPINE1;DCN;CHST2;WSB1;NDRG1;SDC3;PAM;ATF3;PPP1R15A;PGM1;F3;HS3ST1;AKAP12;CDKN1C;BTG1;TIPARP;PNRC1;VEGFA;IRS2;CDKN1A;ZFP36;KLF6;DDIT4;PLIN2;ACKR3;HSPA5;FOS;DUSP1;SDC2;GLRX;NFIL3;KDELR3;CCNG2;BHLHE40;CAV1;CSRP2;SLC2A3;ANXA2;IER3;HAS1;ILVBL;HK2;ERRFI1;RORA;MT1E;HEXA;TES;CHST3;GBE1;PIM1;PFKP;CP;NOCT;LOX;ANGPTL4;ETS1;JUN;PRDX5;MT2A;PGAM2;P4HA2;MYH9;PGK1;BCL2;CITED2;AK4;IL6;EFNA1;ENO1;UGP2;NR3C1;S100A4;P4HA1;FOSL2;ALDOA;FOXO3;CA12;SLC25A1;GAPDH;ADORA2B;IDS;NAGK;GRHPR;VLDLR;ZNF292;TPBG;EGFR;BNIP3L;TGM2;KLF7;SAP30;GPI;PLAUR;HDLBP;GAA	104	30	Leave-one-donor (n=9)				0.791304347826087	non-DM_2	non-DM_1;non-DM_3	0.844506224961274
LRRC17	organic_ED_nonDM					2026090857	0.221423385576613	0.80911893199266	0.96003996003996	0.96003996003996			GPC3;ADM;PGF;BGN;GPC4;IGFBP3;STC1;SRPX;MAFF;SERPINE1;DCN;CHST2;WSB1;NDRG1;SDC3;PAM;ATF3;PPP1R15A;PGM1;F3;HS3ST1;AKAP12;CDKN1C;BTG1;TIPARP;PNRC1;VEGFA;IRS2;CDKN1A;ZFP36;KLF6;DDIT4;PLIN2;ACKR3;HSPA5;FOS;DUSP1;SDC2;GLRX;NFIL3;KDELR3;CCNG2;BHLHE40;CAV1;CSRP2;SLC2A3;ANXA2;IER3;HAS1;ILVBL;HK2;ERRFI1;RORA;MT1E;HEXA;TES;CHST3;GBE1;PIM1;PFKP;CP;NOCT;LOX;ANGPTL4;ETS1;JUN;PRDX5;MT2A;PGAM2;P4HA2;MYH9;PGK1;BCL2;CITED2;AK4;IL6;EFNA1;ENO1;UGP2;NR3C1;S100A4;P4HA1;FOSL2;ALDOA;FOXO3;CA12;SLC25A1;GAPDH;ADORA2B;IDS;NAGK;GRHPR;VLDLR;ZNF292;TPBG;EGFR;BNIP3L;TGM2;KLF7;SAP30;GPI;PLAUR;HDLBP;GAA	104	31	Leave-one-donor (n=9)				0.791304347826087	non-DM_3	non-DM_1;non-DM_2	0.844506224961274
TYMS	normal					2026090858	0.202155089724542	0.741355298754136	0.996003996003996	0.996003996003996			GPC3;BGN;DCN;SRPX;PGF;CA12;VEGFA;GPC4;JUN;CSRP2;BTG1;FOS;PNRC1;ZFP36;ATF3;MT1E;SDC2;AKAP12;NFIL3;F3;CDKN1C;CDKN1A;WSB1;RORA;DDIT4;ADM;CHST2;CP;IGFBP3;PAM;TIPARP;ACKR3;SERPINE1;DUSP1;PPP1R15A;TGM2;ANXA2;LDHA;MAFF;PLIN2;S100A4;IER3;EFNA1;MT2A;MYH9;CAV1;TPD52;STC1;ALDOA;TPI1;EGFR;FBP1;HDLBP;PIM1;GLRX;HSPA5;MIF;KDELR3;LOX;PDGFB;PPP1R3C;SDC4;COL5A1;FOXO3;KLF6;GAPDH;ENO1;NDRG1;LXN;GPC1;SLC2A3;TKTL1;ERRFI1;TGFBI;TES;CDKN1B;ZNF292;BHLHE40;SIAH2;PRDX5;SLC2A1;HEXA;MXI1;BNIP3L;P4HA2;PRKCA;HS3ST1;IRS2;NR3C1;PGK1;RBPJ;ENO2;SDC3;BCL2;SELENBP1;IL6;SLC25A1;CCNG2;UGP2;AMPD3;FAM162A;IDS;P4HA1;PFKL;PLAUR;EXT1;TNFAIP3;CITED2;DTNA;AK4;GALK1;GBE1;FOSL2;CHST3;HK1;KLHL24;ILVBL;NAGK;GAA;JMJD6;PGAM2	121	31	Leave-one-donor (n=9)				0.682170542635659	Normal_1	Normal_2;Normal_3	0.761887961518069
TYMS	normal					2026090859	0.201559612672083	0.740357920820314	0.994005994005994	0.994005994005994			FOS;BGN;JUN;ZFP36;ADM;SERPINE1;CAV1;CDKN1C;SRPX;KDELR3;CA12;LXN;PGF;TES;COL5A1;TGFBI;SDC2;WSB1;MYH9;GAPDH;STC1;ENO1;GPC1;S100A4;AKAP12;BHLHE40;PAM;LOX;STC2;VLDLR;VEGFA;GPC3;SDC4;ANXA2;GPC4;CSRP2;DCN;TPD52;KLF6;PNRC1;CP;PGM1;HSPA5;HEXA;CXCR4;SLC2A3;CHST2;ATF3;HDLBP;PPP1R3C;SELENBP1;P4HA1;PFKP;PPP1R15A;ACKR3;PIM1;SLC2A1;NAGK;BTG1;MT1E;MAFF;EGFR;PDK3;TGFB3;F3;CDKN1B;EFNA1;UGP2;IGFBP3;IRS2;NEDD4L;NFIL3;NR3C1;BNIP3L;GAA;TNFAIP3;LDHA;NDRG1;TPI1;NOCT;P4HA2;RORA;ALDOA;DTNA;TIPARP;ISG20;PGK1;KLF7;ADORA2B;GPI;PLIN2	91	32	Leave-one-donor (n=9)				0.798076923076923	Normal_2	Normal_1;Normal_3	0.761887961518069
TYMS	normal					2026090860	0.201559612672083	0.73764074997645	0.997002997002997	0.997002997002997			FOS;BGN;JUN;ZFP36;ADM;SERPINE1;CAV1;CDKN1C;SRPX;KDELR3;CA12;LXN;PGF;TES;COL5A1;TGFBI;SDC2;WSB1;MYH9;GAPDH;STC1;ENO1;GPC1;S100A4;AKAP12;BHLHE40;PAM;LOX;STC2;VLDLR;VEGFA;GPC3;SDC4;ANXA2;GPC4;CSRP2;DCN;TPD52;KLF6;PNRC1;CP;PGM1;HSPA5;HEXA;CXCR4;SLC2A3;CHST2;ATF3;HDLBP;PPP1R3C;SELENBP1;P4HA1;PFKP;PPP1R15A;ACKR3;PIM1;SLC2A1;NAGK;BTG1;MT1E;MAFF;EGFR;PDK3;TGFB3;F3;CDKN1B;EFNA1;UGP2;IGFBP3;IRS2;NEDD4L;NFIL3;NR3C1;BNIP3L;GAA;TNFAIP3;LDHA;NDRG1;TPI1;NOCT;P4HA2;RORA;ALDOA;DTNA;TIPARP;ISG20;PGK1;KLF7;ADORA2B;GPI;PLIN2	91	32	Leave-one-donor (n=9)				0.798076923076923	Normal_3	Normal_1;Normal_2	0.761887961518069
