gene_symbol	strict_lodo_FDR_candidate	meta_FDR	GSE243023_logFC	GSE205050_logFC	GSE10723_logFC
LIME1	False	0.0784530552226872	-1.07492366236925	-0.540152877163514	0.161076268
TMEM141	False	0.0785376727100369	-0.90712047985334	-0.0587500041531435	-0.200262659499999
GYS1	False	0.0786269299720682	-0.3035576352223	-0.0097402288505792	-0.36686822675
HIGD1A	False	0.0786269299720682	0.380450928012742	0.182266008143511	0.41384524075
RBM14	False	0.0786269299720682	-0.220906777757493	0.57204543415012	0.9192463315
CNDP2	False	0.0787653164956436	-0.398114167598428	0.0045276965093439	-0.25032375275
PDHX	False	0.078901669583052	0.360605587505507	-0.089435677569437	0.3827119235
RPS29	False	0.079067677792923	0.477061791658903	0.185880409505855	0.102670942749998
CRELD1	False	0.0793038254900262	-0.923843059036389	0.254652068226633	-0.1403190165
DLG5	False	0.079830312170726	0.112802742908702	0.568078898768996	0.25416577875
GLIPR2	False	0.0798476197240163	-0.315163283298864	-0.0127771556484655	-0.404712888
MRPL57	False	0.080116247648951	0.0525284017282637	-0.14648673146812	-0.63648958475
MRPS30	False	0.080116247648951	0.375374014984974	-0.0183553381330022	0.28775427125
CDKN2B	False	0.0803133156635049	0.21841422339332	0.355635979477637	0.224800005
CPSF1	False	0.0807415469361883	-0.738231952501473	-0.102603714623368	-0.01601734075
EFR3A	False	0.0807415469361883	0.438283763797684	-0.0904695354304037	0.71706508625
ZNF579	False	0.0807415469361883	-0.0499360498534633	0.721487823600489	0.35419371175
SLC2A6	False	0.0807650412939059	0.158869275534555	0.451115539585531	0.0520947775000001
ZMAT3	False	0.0809137449881954	0.328297163212979	0.452022956638825	-0.4697893905
LIPA	False	0.0812453091151661	0.305785717680148	0.0989002046812422	0.12756059825
HTATIP2	False	0.0814272299969772	0.428200702205616	0.11956806244747	0.0187211295
TRAPPC2L	False	0.0814450760845497	-0.235306438321125	-0.176324478648048	-0.224499970999999
IER3IP1	False	0.0815342174719799	0.29428874395018	-0.0531237340610336	0.525483798
CCDC124	False	0.0817789037046648	-1.04689456379116	-0.111381757372836	-0.238575711749999
CNTNAP3	False	0.0822373644832798	0.0240160458159142	0.48945759319655	0.10909352125
G3BP2	False	0.0822373644832798	0.392269611011808	-0.0927301149044002	0.83835770525
TSPAN4	False	0.0822373644832798	-0.811618640518506	-0.0768738965462852	-0.19280255375
HPF1	False	0.0824637769885097	-0.218290587096357	-0.274779716695809	-0.0552295289999998
SUN1	False	0.0825976571829988	0.189512900953247	0.131960705140678	0.13139068425
TMEM203	False	0.0825976571829988	0.12173590635146	-0.0460404785585107	0.6139282305
ALDOA	False	0.0825989408825097	-0.638504130880042	-0.563742772121236	0.0423386452499992
DDX41	False	0.0828605463573195	-0.543748680517526	-0.142767397882373	0.06942360125
TSPAN6	False	0.0834114598498197	0.534688486948562	0.156588577036563	0.16498873725
CCDC106	False	0.0835783118254612	-0.6516269979619	0.33149656733563	-0.496782021
EML2	False	0.0836944671115215	-0.65068732529125	-0.110377495865284	-0.04346935675
LSM2	False	0.0836944671115215	-0.103506798914459	-0.967040810555533	-0.37950510625
FLNA	False	0.0837683309496358	-0.676980909899449	-0.150106968700921	0.13697525625
ISCA1	False	0.0837843764612597	0.31288393413188	-0.0121657652121643	0.32713614825
PDGFB	False	0.0839311189031324	-0.0772042542360021	0.424445755356357	0.39694837825
MAP3K5	False	0.0840411543702697	0.275746031181123	0.350226468436056	0.0453377372500001
TM6SF1	False	0.0842638329300572	0.767816753145987	0.484511055983367	-0.0388251907499999
UBXN1	False	0.0845668516563907	-0.687765939539486	-0.410826922722185	-0.194143824499999
VPS41	False	0.0845668516563907	0.198029113634888	0.311136458872776	-0.153752729125
HDHD2	False	0.0851371641196528	0.355556172945304	0.0951467637375454	0.1913680035
DNAJA2	False	0.0853995154961973	0.277004549479122	-0.0518989313630236	0.439030664
NELFE	False	0.0855817404956661	-0.230666576202373	-0.127103112706248	-0.26609233225
TXNDC12	False	0.0861531219125565	-0.1767687913335	-0.787874531189906	-0.22877466275
CREB5	False	0.0866137731054774	0.910296377245605	0.130318793312642	-0.131671648
ENG	False	0.0866137731054774	-0.487717729100602	-0.447779568126077	-0.20674287975
UBE2E1	False	0.0866431993923781	0.383103088429707	0.354739172929158	0.225422823
AP1AR	False	0.0867198561920083	0.454093572013141	-0.285440153905895	0.47507177225
SLC1A1	False	0.0869857288777722	0.469277563993111	0.0505196938708723	0.265748269
POP4	False	0.0871777901297757	0.0212961688309496	-0.183387152274423	-0.41943763875
SAR1B	False	0.0871777901297757	0.402850672424301	-0.0254209668658998	0.42715484325
ECI1	False	0.0872873747634222	-0.406293884767461	-0.225472498409928	-0.130572711
RUVBL1	False	0.0872873747634222	-0.440757003018529	-0.0429861055513218	-0.217002863
XPO1	False	0.0880097399687067	0.238919160524939	-0.0303397122755511	0.57117534425
DUSP1	False	0.0880244154374919	0.160864776715047	0.577591061673417	0.1779811245
HTRA1	False	0.0880850850376818	0.20393463625986	0.605762660942141	-0.595405928
NFAT5	False	0.0880850850376818	0.733571642947711	0.419473368105718	-0.236024652125
AKTIP	False	0.0883366242190874	0.281360729863277	0.114102406202182	0.1853826385
NCOA4	False	0.088765489447923	0.283869503175839	-0.115347258979862	0.64407741925
SRGAP1	False	0.0891736848444125	0.251127622052214	0.175029442069492	0.07424805475
SENP6	False	0.0892280722505492	0.218830772703054	0.0054256147759081	0.4037734715
XPR1	False	0.0892280722505492	0.210283257358184	0.148081542031796	0.1601802355
UGP2	False	0.08933723760052	0.15339904036647	-0.506774215671775	0.6904995855
MZF1	False	0.0893554946248347	-0.375756082871001	0.704091304166072	0.3769537355
IFT20	False	0.0897984937908748	0.352348191166684	0.231314661189558	0.1026411635
TRIM39	False	0.0899062652476436	-0.0552417191606365	0.645314324534647	0.52283040625
BTBD6	False	0.0901502086464103	-0.0505737368851609	0.670892704925767	0.31584585425
COQ9	False	0.0901502086464103	-0.53925250785195	-0.0354356415866297	-0.1789924035
MVP	False	0.0901502086464103	-0.869480364113453	0.0267751309445918	-0.45224087975
TMEM184B	False	0.0901502086464103	-0.0664674024160616	0.193633537413692	0.1616886885
ARV1	False	0.0909905198534293	0.270204562425787	0.0619338741186661	0.2806676355
EIF4EBP1	False	0.0909905198534293	-0.576998463390024	-0.41743276215858	-0.0295600207499998
PIGF	False	0.0909905198534293	0.279297796024013	0.137404007320253	0.21921982925
NTHL1	False	0.0916028659595415	-0.478854581057386	-0.513672059617745	-0.14104371775
OTUB1	False	0.091873473881636	-0.525530153452341	-0.038359808584695	-0.145582477
NAPRT	False	0.0919158538847889	-0.76630235462234	-0.286372088793251	-0.264096504
NNT	False	0.0919158538847889	0.376916423559289	0.185937523072291	-0.0934037122499999
PHLDA3	False	0.0919158538847889	-0.615454828232974	0.834002498395821	0.51335801575
UBTD1	False	0.0919158538847889	-0.748246469781649	0.547550427931269	0.51381400525
MALSU1	False	0.0919921544511901	0.624616166926497	0.570290107090901	0.0739002177500001
COPB1	False	0.0922830335559462	0.311966006774901	-0.0837717870259125	0.5666802315
ACTB	False	0.0924039520642714	-0.159261826623	-0.270626493738813	-0.14262136825
CALCRL	False	0.0924039520642714	0.253148378056109	-0.124423700172988	0.78742029175
SEC63	False	0.0924039520642714	0.0010329821271604	0.0362206155574079	0.61758435575
SNRPD2	False	0.0924039520642714	-0.0588042370430362	-0.177085237540621	-0.246261029999999
B3GALNT1	False	0.0928032430847155	0.195401897345604	0.0510867669906903	0.320185067
PMEPA1	False	0.0928918064577495	0.141418250008634	-0.101533795862983	0.64965925575
TMED5	False	0.0928918064577495	0.300998202740271	-0.0548565915601111	0.73334817125
ELF2	False	0.093064586955181	0.311840893410744	0.0254522260243339	0.34385698975
PEX16	False	0.0934686553212992	-0.874630739601847	-0.0323834527425486	-0.17752279225
FUBP1	False	0.0936225724413271	-0.0916556155848127	-0.38819427578688	-0.0009387170000001
NBAS	False	0.0936282542031529	0.317260132103846	-0.0034146743414753	0.22136190425
RABGAP1	False	0.0936282542031529	0.0478401646266482	0.241684261119696	0.18623898725
CALHM2	False	0.0936733300142506	-0.645360063291848	0.422719136536035	0.67236740525
RPS27	False	0.0941201121696088	0.349362064762886	0.130775897480527	0.160040328500001
UNC119	False	0.0943558674434086	-0.648207193966002	-0.0024230974235832	-0.1588633155
NAP1L1	False	0.0943749373992459	0.0976346458774824	-0.0457440069712654	0.7810594415
RAB5C	False	0.0943749373992459	-0.861243276704627	0.138492857365095	-0.2262094845
TOPORS	False	0.0943749373992459	0.175078150470219	0.163831354600141	0.14052609675
GNA13	False	0.0945098436099326	0.592291704327243	-0.101137399579818	0.45854598075
WAC	False	0.0946075518281342	0.310818780420403	-0.0443323219008907	0.433957452
HADHA	False	0.0946597165630499	-0.191194964355066	-0.0873900465244741	-0.12596697225
GUSB	False	0.0946606265201626	-0.266058269391501	-0.126773557264562	-0.134937335
SLK	False	0.0946606265201626	0.407251624911552	0.037781621341999	0.21530759925
C2CD2	False	0.0947635564431897	0.105380336178093	-0.0554057843821925	0.60002435875
PHF5A	False	0.0947889439624405	-0.262512420925166	-0.482134850332341	0.215637432
THEM4	False	0.0947896847014659	-0.143508741421654	-0.100568175578959	-0.22107955
EGFL7	False	0.0951199298476442	-0.984625946901518	-0.247323205967156	-0.0453582772500001
NMT2	False	0.0951199298476442	0.29329187202568	0.255400159441205	0.0602444545
CFAP36	False	0.0951762158285855	0.0620906731384761	0.177834370785787	0.250195569
DDX5	False	0.0954594968477016	0.0747591156725633	0.242341583194314	0.35135313725
HSPH1	False	0.0954594968477016	0.36395565468867	0.0407808292523519	0.53754449425
ARID4B	False	0.0955871123493114	0.279360493013088	0.0352634932509428	0.213725281875
TSPAN10	False	0.0957032107698403	0.225648473971025	0.827003132794686	0.21919097
YRDC	False	0.0957032107698403	0.465856484808014	0.145590981371802	0.0845689374999998
GOLPH3L	False	0.0960279210521516	0.378228305141954	-0.0240217847418496	0.27242260425
PPP6R3	False	0.0964108944852784	0.289748757435849	-0.000459942169571	0.2550672125
MTCH2	False	0.09688648267875	0.0216518764347962	-0.11202366200203	-0.36590456925
CYB561D2	False	0.0970677786992529	-0.25288519027082	-0.292858809936096	-0.211017069
TNPO1	False	0.0970753227435373	0.326225632012401	0.1018490725583	0.29599250575
CHMP3	False	0.0973942516170639	-0.0890246213902808	0.203785215729295	0.15970869275
RPN1	False	0.097426904808313	-0.0413144878793581	-0.0816389156075594	-0.480572110750001
MKRN1	False	0.0976848994827457	0.157262074687571	0.132554532592654	0.0960237392500001
SP3	False	0.0977047862678942	0.405750401393733	-0.0491336347961759	0.34359542075
RPL12	False	0.0981613072834101	-0.338965997124497	-0.064086107739616	-0.246811660499998
IL33	False	0.0982639415116187	0.218862255029986	0.836570571051286	0.48862864275
PAIP1	False	0.0982639415116187	0.0731394619674832	-0.0015827705221145	0.58826799325
SLC15A4	False	0.0982639415116187	0.444280888618897	-0.0322199407858994	0.25613340025
TRIM28	False	0.0982639415116187	-0.679069555855866	-0.20475969903837	0.22898927975
KLF13	False	0.0985703520571531	-0.359350107378639	0.217048597388622	0.38363244375
PXDC1	False	0.098576321503411	-0.0815022153776024	0.18003134309992	0.59590453875
GOLGA7	False	0.0986918315183086	0.184839159497463	0.2012092699602	0.2496617325
CDS2	False	0.0987527416297977	0.194187906716234	0.17240770491036	-0.0643389235000002
DCAF10	False	0.0988104332587366	0.29710392681456	0.117034723258528	0.0773594452499998
PEMT	False	0.0989960857662666	-0.460959882515677	-0.198503743502532	-0.070676953
LIMA1	False	0.0991273978497228	0.25146000527426	-0.198522065888755	0.75354619825
NOCT	False	0.0991273978497228	0.35015543616841	0.126299117304863	0.17221762475
SMARCB1	False	0.0993185340531981	-0.849906346806999	-0.160287703486875	-0.06255292425
SUGP1	False	0.0993185340531981	-0.504386423921461	-0.0571940915488023	-0.21322971225
SIAH2	False	0.0996421375178517	0.140207147645193	0.12327988695462	0.261376321
ARNTL	False	0.0996501630175731	0.13567147657545	0.524430123172544	0.283825343
CPSF4	False	0.0996501630175731	-0.19533386480577	-0.509589984459431	0.1473709655
LRFN3	False	0.0996501630175731	-0.338922353320799	0.279935925037754	0.62379411275
UBE2I	False	0.0996501630175731	-0.0853738754158018	-0.227331441379127	-0.23271201225
DUS3L	False	0.0996846669282836	-0.643474898400426	-0.261859991730732	0.012962903
FSIP2	False	0.0999907165234009	0.622515431081196	0.532163026183834	0.20304502675
PDCD5	False	0.1003019719123321	-0.0369799887155402	-0.132290605586764	-0.36145302875
SAE1	False	0.1003992759515927	-0.242147368923943	-0.247128334304734	0.0138914097500007
BRIX1	False	0.1005176473981588	0.0698319047436922	0.0860996201610413	0.510275536
CCL2	False	0.1009713928763707	1.00994460070384	1.52194961498464	-0.27108974875
ZNF609	False	0.1010930475590256	-0.0216972023820352	0.727019151470618	0.280729746
DEAF1	False	0.1013493753152209	-0.427071112115638	0.242663396008867	-0.40997715325
SLC25A13	False	0.1013493753152209	0.491708340178656	1.32898370541985	-0.071513083
GRK5	False	0.101502199147533	-0.4792054105451	-0.29720114914058	-0.085938594
C7ORF50	False	0.1017137798073424	-0.784308933445036	-0.0352346800503058	-0.392594206499999
BUD31	False	0.1023437568335792	-0.092603318883115	-0.176233808195499	-0.44902599375
MRPS34	False	0.1023437568335792	-0.489832065448836	-0.628619287343141	-0.226500846
NUDT2	False	0.1023437568335792	-0.154048283802009	-0.0280699839389622	-0.43143210075
TOB1	False	0.1023437568335792	0.256122602369227	0.163031820945157	0.201761067
ZNF668	False	0.1023437568335792	-0.0560216414212862	-0.0568567727150859	0.67572091325
ZMYND19	False	0.1025107248152853	-0.514563985588837	-0.366797031414436	0.0562243414999999
BCL6	False	0.1033339360620173	0.0043073781516063	0.118914529140644	0.41513895375
NBPF15	False	0.1033339360620173	0.160894212856086	1.58264011487394	0.15539093975
TNKS1BP1	False	0.1033339360620173	-0.525509583905728	0.590227382040059	0.36358496975
NDUFA10	False	0.1036098105447042	-0.274790182134585	0.0091082213111937	-0.47422936225
FAM214A	False	0.103684458601645	0.0578296219534638	0.421377041878308	0.009570673
LCMT1	False	0.1038018956260851	-0.134837239826137	-0.124231832532016	-0.29528450775
UBE2G1	False	0.1038122958005138	0.148119735676963	0.683543324131984	0.2891897255
LTBR	False	0.1038954917879938	-0.623311406148797	0.108567595848163	-0.3838801345
PFDN6	False	0.1041468242582614	-0.608200060289156	-0.289251394712732	-0.0881455842499999
BCAT1	False	0.1041656894116594	0.488896002660551	-0.13465104053842	0.55059982375
ACTR3	False	0.1044785260894664	0.364547760490053	-0.0993112390117412	0.48219882575
POLR2L	False	0.1044785260894664	-0.392091414312807	-0.210425288347931	-0.0764066507499992
ABI3BP	False	0.104997050741311	0.154729964760732	0.0174428326113678	0.70513995475
COL8A1	False	0.104997050741311	0.489447203920717	0.199381473777793	-0.253394504125
COQ4	False	0.104997050741311	-0.11684592191531	-0.0826803075642921	-0.38208454525
ZFP62	False	0.104997050741311	0.0040414658344634	0.191593390785256	0.48171384075
EEF1A2	False	0.105017811934956	-0.904058300502323	-0.309907877315353	-0.212703476499999
PUS1	False	0.1051220111298947	-0.612495554585512	-0.678108659014059	0.27819833625
HSD17B7	False	0.1060145769112427	0.165694199372729	-0.469197105256049	-0.70976369025
SDF2	False	0.1061538204253885	-0.180169907508447	0.178473790072022	0.594964692
RNF144B	False	0.1072602475405307	0.064848971081755	0.400736682281933	0.290970924
DHDDS	False	0.1074938101692474	-0.171419260937766	0.0505120760916249	-0.549228369
GPBP1L1	False	0.1078780875898231	0.180245792364786	0.0860340828566928	0.15328340075
PSMD4	False	0.1080834343129303	-0.367004070609548	0.0577207335099383	-0.3993660765
HLX	False	0.1084395054432238	-0.307923146842207	0.674322553229373	0.60404650375
ANAPC1	False	0.1088423498890889	-0.212669013623614	-0.485080562712727	0.1588798385
HEXB	False	0.1088423498890889	0.012429316525199	0.125661198714168	0.30934384175
SNX15	False	0.1088423498890889	-0.130388779758243	0.201089067697207	0.42341362375
IFI6	False	0.1094811866005141	0.50566431421179	1.22884954209229	-0.140883254499999
KIAA2013	False	0.1094811866005141	-0.312322203168148	0.0216153766850606	-0.44498814775
RBM15	False	0.1095483437920962	0.629161851294316	-0.256778921045862	0.4429996135
SSBP1	False	0.1095483437920962	-0.0102037356269626	-0.262895533264963	-0.1832586195
DCUN1D4	False	0.1097990545062309	0.400523323444315	-0.0630922372804266	0.3799075425
TPD52L2	False	0.1097990545062309	-0.482103118786881	-0.17840388307385	0.13180458775
CD46	False	0.1099209882170758	0.541982456506021	0.002665769241247	0.35951622475
TBC1D1	False	0.1099209882170758	-0.0128336001992624	-0.204306445062473	-0.16522127425
OSBPL8	False	0.1102657400403413	0.55331794864278	-0.114281233507691	0.709024354
RAB21	False	0.1103366223743669	0.19443010184064	-0.0332769598928477	0.521170838
KPNB1	False	0.1104812450020508	0.12019832075757	-0.535186017385428	0.07347584175
